im_id,title,releasedYear,Genre,Director,Writter,actors,imdb_votes,imdb_rating,keywords,PolarityConfidence,Tbl_ID
tt0120402,Ulee's Gold,1997,Drama,Victor Nunez,Victor Nunez,"Peter Fonda, Patricia Richardson, Christine Dunford, Tom Wood","6,061",7.1," ulee called, day incarcerated, son jimmy, asking favor, repay debt, save wife, risk family, life save",90,1501
tt0120434,Vegas Vacation,1997,Comedy,Stephen Kessler,"Elisa Bell (story), Bob Ducsay (story), Elisa Bell (screenplay)","Chevy Chase, Beverly D'Angelo, Randy Quaid, Ethan Embry","37,190",5.9," clark griswold, soon realize hasnt, nothing stop vacation, bug hit, new family entertainment capital, america chevy chase, bumbling clark, vega vacation jokersarewild, fest including, wife ellen, doting guy, call sparky randy, delight grubby goof ball, cousin eddie, embry thing, screendebuting marisol, nichols griswold teen love, roundtheclock nightlife, long dont share, mom dad, roys extravaganza hoover dam, tour cruising, losing wallace, shawn shifty blackjack, dealer amorous, newton fall ellen watch, clark try, keep family",80,1502
tt0120449,The Dreamlife of Angels,1998,Drama,Erick Zonca,"Erick Zonca, Roger Bohbot, Virginie Wagon (artistic collaboration), Pierre Chosson","Élodie Bouchez, Natacha Régnier, Grégoire Colin, Patrick Mercado","6,765",7.5," penniless young woman, prospect become friend, isa move marie, flatsitting mother, child hospital coma following, car crash isa, unskilled hope, warmer clime marie, angry detached, isa begin visit child, flat live, going hospital read, fall rich youth, marie keep, dream life love isa, try warn marie friendship, lose flat",71.6667,1503
tt0120458,Virus,1999,"Action, Horror, Thriller",John Bruno,"Chuck Pfarrer (creator: Dark Horse Comic Book series: ""Virus""), Chuck Pfarrer (screenplay), Dennis Feldman (screenplay)","Jamie Lee Curtis, William Baldwin, Donald Sutherland, Joanna Pacula","23,500",4.9," typhoon cripple boat, crew sail eye, storm discover hightech, russian communication research vessel, adrift russian crew, alive raving, intelligent lightning, discover alien life, form taken ship computer, warrior boat, destroyed crew, battle creature ship, reenters storm",55.3846,1504
tt0120461,Volcano,1997,"Action, Drama, Sci-Fi",Mick Jackson,"Jerome Armstrong (story), Jerome Armstrong (screenplay), Billy Ray (screenplay)","Tommy Lee Jones, Anne Heche, Gaby Hoffmann, Don Cheadle","63,765",5.4," starting heat, city los angeles, beneath famed la, brea tar pit raging, volcano formed, raining storm, fire bomb, whitehot lava, stunned city",92.5,1505
tt0120479,Warriors of Virtue,1997,"Action, Adventure, Fantasy",Ronny Yu,"Michael Vickerman (screenplay), Hugh Kelley (screenplay), Dennis K. Law (characters), Ron Law (characters), Chris Law (characters), Jeremy Law (characters)","Angus Macfadyen, Mario Yedidia, Marley Shelton, Chao Li Chi","2,449",4.6," young man, suffering disability, wish join, kid school, football team initiation, rite ryan, away whirlpool land, tao hunted evil lord, komodo desire boy, enter real world, ryan rescued, protector tao, humanoid kangaroo, element virtue ryan, valuable lesson, saving land",80,1506
tt0120481,Washington Square,1997,"Drama, Romance",Agnieszka Holland,"Henry James (novel), Carol Doyle (screenplay)","Jennifer Jason Leigh, Albert Finney, Maggie Smith, Ben Chaplin","2,882",6.7," catherine sloper, found man, dream morris townsend plan, opposed father, belief townsend, interested daughter money catherine determined, follow heart, loses inheritance, townsend intention",100,1507
tt0120483,The Man Who Knew Too Little,1997,"Action, Comedy, Crime",Jon Amiel,"Robert Farrar (novel), Robert Farrar (screenplay), Howard Franklin (screenplay)","Bill Murray, Peter Gallagher, Joanne Whalley, Alfred Molina","25,916",6.6," american get ticket audience, participation game, london get, involved case mistaken, identity international plot, think part",100,1508
tt0120484,The Waterboy,1998,"Comedy, Sport",Frank Coraci,"Tim Herlihy, Adam Sandler","Adam Sandler, Kathy Bates, Henry Winkler, Fairuza Balk","130,368",6.1," bobby boucher, lowly waterboy college, football team coach, discovers amazing talent, tackling people, much bigger sign, new star player bobby, secret overbearing, domineering mother",77.7778,1509
tt0120490,Welcome to Sarajevo,1997,"Drama, War",Michael Winterbottom,"Michael Nicholson (book), Frank Cottrell Boyce","Stephen Dillane, Woody Harrelson, Marisa Tomei, Emira Nusevic","6,307",6.9," journalist floyd michael, henderson uk team, meet beginning bosnian war, sarajevo report, orphanage run, devoted mr, front line henderson get, so involved kid, problem decides, take child, american aid worker nina",100,1510
tt0120510,Wide Awake,1998,"Comedy, Drama, Family",M. Night Shyamalan,M. Night Shyamalan,"Joseph Cross, Timothy Reifsnyder, Dana Delany, Denis Leary","3,485",6.1," fifth grader, go search, god grandfather dy, way get, ton trouble waldron, academy allboys, aided search, sportsloving nun",40,1511
tt0120512,Wild America,1997,"Action, Adventure, Comedy",William Dear,David Michael Wieger,"Jonathan Taylor Thomas, Devon Sawa, Scott Bairstow, Frances Fisher","5,877",6.3," brother marshall marty, mark dream, naturalist portraying, animal life america summer, dream come true travel, filming alligator, bear moose",100,1512
tt0120514,Wilde,1997,"Biography, Drama, Romance",Brian Gilbert,"Julian Mitchell (original screenplay), Richard Ellmann (based on the book by)","Stephen Fry, Jude Law, Vanessa Redgrave, Jennifer Ehle","13,215",6.9," story oscar wilde, genius poet, modern man selfrealization homosexuality caused, wilde enormous torment, juggled marriage, fatherhood responsibility, obsessive love lord alfred, douglas nicknamed bosie, legal action, enraged marquise, queensberry wilde, flee country, labor court, victorian society",71.4286,1513
tt0120520,The Wings of the Dove,1997,"Drama, Romance",Iain Softley,"Henry James (novel), Hossein Amini (screenplay)","Helena Bonham Carter, Linus Roache, Alex Jennings, Charlotte Rampling","9,393",7.2," kate croys, born wealth privilege threw, marry kates, father penniless opium, addict admits, stolen wife, death kate, offered opportunity return, life mother, old tie, muckraking journalist, merton densher, promised marriage, meantime becomes, friendly world, orphan millie, american making, grand tour, desperate see, kate merton crash party, millie attending, millie attracted, kate learns, plan cake",100,1514
tt0120524,Wishmaster,1997,"Fantasy, Horror",Robert Kurtzman,Peter Atkins,"Tammy Lauren, Andrew Divoff, Robert Englund, Chris Lemmon","16,741",5.8," beginning time, god created, life universe light, angel earth men fire, djin creature, dwell void world, wake djin, unholy legion djins freed, doorway world, earth persia sorcerer, lure trap, powerful djinn stone, secret fire, present day, drunken crane, operator drop, valuable statue ahura mazda, assistant raymond beaumont harbor, worker find huge priceless, red stone djin seized, alexandra amberson work auction, house receives stone evaluation, evil creature, charge stone, people soul, chasing alexandra, force make, unleash demoniac",100,1515
tt0120539,Year of the Horse,1997,"Documentary, Music",Jim Jarmusch,N/A,"Ralph Molina, Frank 'Pancho' Sampedro, Billy Talbot, Neil Young","1,554",6.6," film document neil, crazy horse concert tour, jim jarmusch interview, long history see backstage",96.6667,1516
tt0120576,Dance with Me,1998,"Drama, Romance, Music",Randa Haines,Daryl Matthews,"Vanessa Williams, Chayanne, Kris Kristofferson, Joan Plowright","5,229",5.8," young cuban rafael, buried mother come, houston meet father, john first time, difficult part john doesnt know, father john, run dance, studio everyone, prepares world, open dance championship, becomes clear, very good dancer, ruby biggest hope, studio championship",64,1517
tt0120577,54,1998,"Drama, Music",Mark Christopher,Mark Christopher,"Ryan Phillippe, Salma Hayek, Neve Campbell, Mike Myers","29,264",5.8," anthology film, retelling story, famous studio, hot disco hangout, new york movie follows, several character, desperate strait verge crashing",-9.33333,1518
tt0120586,American History X,1998,"Crime, Drama",Tony Kaye,David McKenna,"Edward Norton, Edward Furlong, Beverly D'Angelo, Jennifer Lien","887,789",8.5," vineyard paroled, serving year, black men, steal truck brother, danny vineyard narration learn going, prison derek, skinhead leader, white supremacist gang committed, act racial crime, influenced danny reformed, fresh prison derek severs contact, gang becomes, keep danny going, violent path",62,1519
tt0120587,Antz,1998,"Animation, Adventure, Comedy","Eric Darnell, Tim Johnson","Todd Alcott (screenplay), Chris Weitz (screenplay), Paul Weitz (screenplay)","Woody Allen, Dan Aykroyd, Anne Bancroft, Jane Curtin","133,494",6.6," inhabitant worker ant feeling, insignificant conformity system, beautiful princess bala, similar problem end, social scale order meet, switch side, soldier friend, hero course event, unwillingly cross sinister, plan ambitious, mandible balas, fianc way want, divide ant society, strong race soldier, tobeeliminated race, worker bala, dangerous situation try leave, oppressive system, insectopia place food pave",90,1520
tt0120591,Armageddon,1998,"Action, Adventure, Sci-Fi",Michael Bay,"Jonathan Hensleigh (screenplay), J.J. Abrams (screenplay), Tony Gilroy (adaptation), Shane Salerno (adaptation), Robert Roy Pool (story), Jonathan Hensleigh (story)","Bruce Willis, Billy Bob Thornton, Ben Affleck, Liv Tyler","352,374",6.6," day national aeronautics, space administration, astronaut repairing, satellite nowhere series, asteroid came, crashing shuttle destroying, new york, nasa discovered, size texas heading, towards earth, earth planet inhabitant, worse asteroid, earth day, unfortunately nasa plan, military decides, warhead blow, asteroid piece scientist, blow asteroid warhead, asteroid man oil driller named, harry stamper group misfit, drillers geologist, drill team, prepare space excavation, heading towards, earth crew, space determined, destroy asteroid",32.6316,1521
tt0120595,Babe: Pig in the City,1998,"Adventure, Comedy, Drama",George Miller,"George Miller, Judy Morris, Mark Lamprell, Dick King-Smith (characters)","Magda Szubanski, James Cromwell, Mary Stein, Mickey Rooney","27,317",5.8," babe great victory, shepherding contest, hoggett turn, make money, pig talent, wife take, meet bank, requirement result necessity, soon esme hoggett, sitting plane headed, city babe, cause deep trouble, stay mr, hoggett hotel town accepts pet, neighbour send, official catch, animal hotel cat dog chimpanzee, many others, free decides, new friend get, unexpected help, flew way city",74.2857,1522
tt0120596,The Bachelor,1999,Comedy,Gary Sinyor,"Roi Cooper Megrue (play), Jean C. Havez, Clyde Bruckman, Joseph A. Mitchell, Steve Cohen (screenplay)","Chris O'Donnell, Renée Zellweger, Artie Lange, Edward Asner","15,495",5," jimmie seeing single friend, get married, isnt worried girlfriend, anne catch, bouquet friend marcos, suddenly wild mustang, day numbered, stick foot mouth botch, proposal insulted defeatist, leaf town assignment shes, find recentlydeceased grandfather, get nothing, multimillion dollar fortune, pm birthday tomorrow, able find, anne jimmie begin backtracking, past girlfriend, find wife",18.4615,1523
tt0120601,Being John Malkovich,1999,"Comedy, Drama, Fantasy",Spike Jonze,Charlie Kaufman,"John Cusack, Cameron Diaz, Ned Bellamy, Eric Weinstein","274,831",7.8," puppeteer craig schwartz, animal lover pet, store clerk lotte, going motion, able earn, craig love profession allows, inhabit skin others, take ability, inhabit skin others, level forced, take job, file clerk offkilter, lestercorp located fivefoot, tall floor, manhattan office building, filing cabinet, work area craig, hidden door learns, portal mind john, malkovich visit portal, fifteen minute person, spit ditch, new jersey, craig fascinated meaning life, finding lotte, trip portal make, evaluate self, confident maxine lund craigs, coworkers tell portal, think money, making opportunity, selling trip malkovichs, mind office hour, visit craig lotte, maxine begin, understand anyone entering, portal ability control malkovichs, entire experience, make maxine, fall love composite ability, control malkovichs mind, begs question, ultimate psychedelic trip malkovich, feel something, not right world",65.5556,1524
tt0120603,Beloved,1998,"Drama, History, Horror",Jonathan Demme,"Toni Morrison (novel), Akosua Busia (screenplay), Richard LaGravenese (screenplay), Adam Brooks (screenplay)","Yada Beener, Emil Pinnock, Calen Johnson, Oprah Winfrey","6,417",5.9," paul find old, friend sethe, ohio move, daughter denver, strange girl, name beloved sethe denver, strange thing start happen",48.8889,1525
tt0120609,The Big Hit,1998,"Action, Comedy, Crime",Kirk Wong,Ben Ramsey,"Mark Wahlberg, Lou Diamond Phillips, Christina Applegate, Avery Brooks","25,994",6.1," payoff second, girlfriend debt hitman melvin, smiley undertakes, kidnapping job, associate world, jewish inlaws, late movie fee hitman, fall love, settle score",42.8571,1526
tt0120611,Blade,1998,"Action, Horror",Stephen Norrington,David S. Goyer,"Wesley Snipes, Stephen Dorff, Kris Kristofferson, N'Bushe Wright","212,014",7.1," world vampire, walk earth, blade goal goal, rid world vampire evil, blade witness vampire, bite dr karen, jenson fight, beast take, hideout alongside, whistler blade attempt, help heal, jenson vampire quinn, blade report, back master deacon, frost planning, huge surprise, human population",32.6316,1527
